review_id,user_id,product_id,order_id,rating,review_text,review_date,is_verified_purchase
16769,1597,2979,28969,4,性价比很高，手感完全满足需求。,2025-12-17,True
16770,10837,1012,20533,3,一般般，综合感受没有想象中好，但也不差。,2026-03-14,True
16771,7916,4775,34454,5,品牌就是品牌，功能确实不一样。,2025-09-23,True
16772,2114,3904,4590,4,品牌就是品牌，功能确实不一样。,2026-07-04,True
16773,1851,1428,38213,4,质量很好，品质超出预期，物流也快。,2025-07-31,True
16774,186,127,32458,5,性价比很高，颜色完全满足需求。,2025-10-16,True
16775,6972,2121,10991,4,很满意的一次购物，材质令人惊喜。,2026-05-24,True
16776,2114,3973,25530,3,还行吧，日常使用中规中矩，对得起价格。,2026-01-05,True
16777,1634,2210,53485,2,性价比不高，包装不值这个价。,2024-05-03,True
16778,350,2781,29385,5,很满意的一次购物，手感令人惊喜。,2025-12-11,False
16779,1942,3434,22410,4,第二次购买了，手感一如既往地好。,2026-02-14,True
16780,9370,4783,3490,2,跟图片不一样，耐用性严重不符描述。,2026-06-20,True
16781,5934,2880,21565,3,还行吧，使用体验中规中矩，对得起价格。,2026-02-14,True
16782,11563,4321,53182,5,朋友推荐的，果然不错，外观设计很满意。,2024-06-05,True
16783,7649,1029,19493,5,比实体店便宜，舒适度品质也没话说。,2026-03-15,True
16784,7058,2344,19690,4,很满意的一次购物，做工令人惊喜。,2026-03-03,True
16785,6950,2905,12663,2,有色差/尺寸偏差，耐用性不够精确。,2026-04-18,True
16786,4895,3206,52738,4,质量很好，外观设计超出预期，物流也快。,2026-02-02,True
16787,940,1646,40883,5,非常好用，做工很出色，推荐购买！,2025-06-15,True
16788,7209,836,41523,3,凑合能用，实际效果有待改进。,2025-06-12,False
16789,7875,2085,40409,2,不建议购买，售后服务存在明显缺陷。,2025-06-24,True
16790,11167,3600,40853,5,包装精美，性能很棒，会回购的。,2025-06-09,False
16791,5865,3551,48775,5,朋友推荐的，果然不错，舒适度很满意。,2025-12-15,True
16792,8988,299,6202,3,还行吧，整体表现中规中矩，对得起价格。,2026-06-18,True
16793,6821,4982,21639,2,包装破损了，包装也受影响。,2026-02-06,True
16794,11141,2023,51550,5,朋友推荐的，果然不错，外观设计很满意。,2024-09-01,True
16795,1220,2600,51250,2,有色差/尺寸偏差，物流速度不够精确。,2024-09-17,True
16796,10744,1637,14803,1,物流太慢了，耐用性也不够好。,2026-04-27,True
16797,6412,764,51047,4,比实体店便宜，性能品质也没话说。,2024-09-15,True
16798,11147,183,19505,5,朋友推荐的，果然不错，外观设计很满意。,2026-03-06,True
16799,10867,2783,4581,5,包装精美，舒适度很棒，会回购的。,2026-06-13,True
16800,6310,333,44669,5,质量很好，舒适度超出预期，物流也快。,2025-07-05,True
16801,6145,1642,48954,3,没什么特别的，日常使用正常水平。,2024-11-30,False
16802,9791,167,38399,5,质量很好，性能超出预期，物流也快。,2025-08-01,True
16803,4887,1519,40800,5,用了一段时间了，做工表现稳定。,2025-06-19,True
16804,9779,4669,38383,5,质量很好，性能超出预期，物流也快。,2025-08-06,True
16805,2163,4164,18409,2,不太满意，耐用性和描述有差距。,2026-03-24,True
16806,11447,2667,32121,4,质量很好，颜色超出预期，物流也快。,2025-11-06,True
16807,432,2440,49551,4,性价比很高，材质完全满足需求。,2024-11-18,True
16808,5985,4530,30446,5,质量很好，性能超出预期，物流也快。,2025-12-04,True
16809,3986,2942,47532,4,用了一段时间了，品质表现稳定。,2026-02-08,True
16810,577,1087,45432,5,用了一段时间了，品质表现稳定。,2025-03-26,True
16811,11284,564,26558,5,性价比很高，外观设计完全满足需求。,2026-01-05,True
16812,2815,4158,14146,5,比实体店便宜，性能品质也没话说。,2026-04-16,True
16813,2947,3676,43608,5,品牌就是品牌，品质确实不一样。,2025-04-27,True
16814,3860,4315,2279,5,性价比很高，颜色完全满足需求。,2026-06-21,True
16815,706,4114,45390,3,凑合能用，整体表现有待改进。,2025-03-27,True
16816,8909,2935,38195,5,包装精美，舒适度很棒，会回购的。,2025-08-15,True
16817,7159,4802,39608,4,性价比很高，做工完全满足需求。,2025-07-11,True
16818,9470,789,841,2,包装破损了，精确度也受影响。,2026-07-08,True
16819,11614,2999,17195,5,性价比很高，做工完全满足需求。,2026-03-31,True
16820,5289,579,24351,4,用了一段时间了，效果表现稳定。,2026-01-13,False
16821,11163,1912,29559,4,朋友推荐的，果然不错，做工很满意。,2025-12-07,False
16822,8128,1178,20434,5,性价比很高，颜色完全满足需求。,2026-02-28,True
16823,745,2740,24087,4,用了一段时间了，效果表现稳定。,2026-02-06,True
16824,7684,1096,47046,5,第二次购买了，做工一如既往地好。,2025-01-31,True
16825,88,1581,2989,5,比实体店便宜，材质品质也没话说。,2026-06-30,True
16826,9957,1749,49621,5,朋友推荐的，果然不错，手感很满意。,2024-11-08,True
16827,6251,3961,14495,4,品牌就是品牌，品质确实不一样。,2026-04-03,True
16828,5214,1283,15332,5,很满意的一次购物，性能令人惊喜。,2026-04-22,True
16829,4694,47,47038,4,品牌就是品牌，功能确实不一样。,2025-01-28,False
16830,10660,2054,4509,2,用了几次就出问题了，售后服务质量堪忧。,2026-06-20,True
16831,4761,44,28841,5,非常好用，手感很出色，推荐购买！,2025-12-11,True
16832,11512,3588,37874,5,朋友推荐的，果然不错，效果很满意。,2025-08-26,True
16833,9422,1696,33697,4,用了一段时间了，性能表现稳定。,2025-10-08,True
16834,8623,2704,3578,5,用了一段时间了，颜色表现稳定。,2026-06-26,True
16835,1272,3281,31665,4,品牌就是品牌，效果确实不一样。,2025-11-06,True
16836,2569,537,13192,5,很满意的一次购物，材质令人惊喜。,2026-04-22,True
16837,2880,543,15111,5,很满意的一次购物，品质令人惊喜。,2026-04-24,True
16838,5295,641,28765,4,包装精美，做工很棒，会回购的。,2025-12-04,False
16839,7865,1474,18150,3,一般般，使用体验没有想象中好，但也不差。,2026-03-28,True
16840,4271,2671,15712,5,比实体店便宜，颜色品质也没话说。,2026-04-15,True
16841,5277,2370,13209,3,性价比一般，日常使用勉强可以接受。,2026-04-24,True
16842,184,3143,963,5,很满意的一次购物，手感令人惊喜。,2026-07-02,True
16843,11311,1602,12926,2,包装破损了，做工细节也受影响。,2026-05-02,False
16844,3296,4145,10694,5,性价比很高，手感完全满足需求。,2026-05-10,True
16845,4209,2030,43811,4,质量很好，功能超出预期，物流也快。,2025-04-20,True
16846,1197,2766,1418,5,品牌就是品牌，品质确实不一样。,2026-07-16,True
16847,11371,3284,54787,5,朋友推荐的，果然不错，舒适度很满意。,2024-02-15,True
16848,4170,3255,43622,3,一般般，使用体验没有想象中好，但也不差。,2025-04-25,False
16849,2647,1230,29101,4,用了一段时间了，功能表现稳定。,2025-12-02,True
16850,4616,1602,52883,3,一般般，实际效果没有想象中好，但也不差。,2024-07-02,True
16851,10178,2055,14666,3,还行吧，使用体验中规中矩，对得起价格。,2026-04-19,True
16852,2723,2880,12025,1,太失望了，质感完全是劣质产品。,2026-04-20,True
16853,1678,1935,39059,5,性价比很高，性能完全满足需求。,2025-08-04,True
16854,10055,513,19749,2,不太满意，使用说明和描述有差距。,2026-03-15,True
16855,869,458,12787,3,性价比一般，使用体验勉强可以接受。,2026-04-15,True
16856,2759,3629,2756,3,性价比一般，整体表现勉强可以接受。,2026-06-18,True
16857,27,3356,1554,5,第二次购买了，品质一如既往地好。,2026-07-04,True
16858,206,1181,33463,5,品牌就是品牌，材质确实不一样。,2025-10-04,True
16859,4723,2352,50827,2,不建议购买，用料存在明显缺陷。,2024-09-14,True
16860,11069,537,31086,4,品牌就是品牌，颜色确实不一样。,2025-11-19,True
16861,800,3127,2608,3,没什么特别的，综合感受正常水平。,2026-06-28,False
16862,5197,292,5978,5,非常好用，颜色很出色，推荐购买！,2026-06-02,False
16863,1294,4524,49746,4,非常好用，舒适度很出色，推荐购买！,2026-01-16,True
16864,652,2552,40875,5,比实体店便宜，舒适度品质也没话说。,2025-06-26,True
16865,1365,55,41646,2,不建议购买，使用说明存在明显缺陷。,2025-06-20,True
16866,900,1798,53885,4,比实体店便宜，做工品质也没话说。,2024-04-19,True
16867,1012,2049,44768,3,凑合能用，实际效果有待改进。,2025-03-23,False
16868,2711,3955,24239,3,还行吧，使用体验中规中矩，对得起价格。,2026-01-31,True
16869,5477,3532,28597,1,性价比不高，使用说明不值这个价。,2025-12-27,False
16870,9782,4345,3622,5,质量很好，颜色超出预期，物流也快。,2026-06-16,True
16871,7908,1134,42742,4,质量很好，颜色超出预期，物流也快。,2025-05-29,True
16872,2078,1226,19485,4,质量很好，做工超出预期，物流也快。,2026-02-25,True
16873,684,3160,13420,2,有色差/尺寸偏差，做工细节不够精确。,2026-04-25,True
16874,6454,2658,47674,5,用了一段时间了，外观设计表现稳定。,2026-01-04,True
16875,6226,2799,54443,3,一般般，整体表现没有想象中好，但也不差。,2024-02-26,True
16876,3869,3058,49997,3,还行吧，综合感受中规中矩，对得起价格。,2024-10-29,True
16877,10842,3434,15029,5,用了一段时间了，品质表现稳定。,2026-03-30,False
16878,3385,4044,37221,5,比实体店便宜，舒适度品质也没话说。,2025-08-09,True
16879,1788,2834,12011,4,性价比很高，手感完全满足需求。,2026-04-25,True
16880,3217,442,1833,5,质量很好，颜色超出预期，物流也快。,2026-06-29,True
16881,1108,279,41752,3,性价比一般，实际效果勉强可以接受。,2025-06-16,True
16882,11596,289,13796,5,性价比很高，做工完全满足需求。,2026-04-24,True
16883,5281,3905,18893,3,一般般，使用体验没有想象中好，但也不差。,2026-03-28,True
16884,3887,4297,50230,4,包装精美，做工很棒，会回购的。,2024-10-24,True
16885,1975,4151,24106,5,很满意的一次购物，品质令人惊喜。,2026-01-13,True
16886,4294,3024,6622,1,物流太慢了，包装也不够好。,2026-06-12,True
16887,1134,3973,22780,5,很满意的一次购物，效果令人惊喜。,2026-02-02,True
16888,4184,4009,768,5,用了一段时间了，外观设计表现稳定。,2026-07-06,True
16889,10464,2503,29103,5,非常好用，材质很出色，推荐购买！,2025-12-03,True
16890,262,814,38861,5,包装精美，材质很棒，会回购的。,2025-07-27,True
16891,4461,4599,27944,4,包装精美，效果很棒，会回购的。,2025-12-19,True
16892,9096,2151,16816,2,性价比不高，使用说明不值这个价。,2026-04-11,True
16893,9521,926,39966,4,性价比很高，品质完全满足需求。,2025-09-29,True
16894,9164,4134,38994,3,还行吧，使用体验中规中矩，对得起价格。,2025-07-20,True
16895,8459,2451,42692,5,品牌就是品牌，性能确实不一样。,2025-05-18,True
16896,227,2202,33029,1,性价比不高，使用说明不值这个价。,2025-11-04,True
16897,11466,26,51196,4,比实体店便宜，效果品质也没话说。,2024-09-10,False
16898,4488,4975,15168,5,用了一段时间了，效果表现稳定。,2026-04-04,True
16899,459,4582,5243,5,用了一段时间了，舒适度表现稳定。,2026-06-02,True
16900,325,4805,36244,4,性价比很高，品质完全满足需求。,2025-08-29,True
16901,2987,3090,38244,3,没什么特别的，整体表现正常水平。,2025-08-03,True
16902,11937,1711,7829,4,包装精美，舒适度很棒，会回购的。,2026-05-27,True
16903,9574,3434,39901,2,不太满意，包装和描述有差距。,2025-06-28,True
16904,11175,632,45639,3,凑合能用，综合感受有待改进。,2025-03-11,True
16905,11630,2304,6445,4,品牌就是品牌，功能确实不一样。,2026-06-23,True
16906,1841,2568,32559,4,包装精美，外观设计很棒，会回购的。,2025-10-13,True
16907,1909,3311,21096,5,包装精美，材质很棒，会回购的。,2026-03-07,True
16908,2357,3442,8694,4,性价比很高，颜色完全满足需求。,2026-05-18,True
16909,5854,2250,30273,5,质量很好，外观设计超出预期，物流也快。,2025-11-09,False
16910,1099,4946,4616,3,性价比一般，综合感受勉强可以接受。,2026-06-16,True
16911,8491,1697,7083,4,性价比很高，品质完全满足需求。,2026-06-05,True
16912,11573,1256,12807,1,质量一般，色差问题有点让人失望。,2026-04-22,True
16913,11654,79,7138,5,品牌就是品牌，功能确实不一样。,2026-05-24,True
16914,6927,2190,27478,3,一般般，实际效果没有想象中好，但也不差。,2025-12-27,True
16915,709,2094,34111,4,很满意的一次购物，性能令人惊喜。,2025-10-09,True
16916,11411,4360,6660,3,一般般，实际效果没有想象中好，但也不差。,2026-05-30,True
16917,484,492,50974,3,凑合能用，实际效果有待改进。,2024-09-28,True
16918,10434,3278,9147,3,凑合能用，整体表现有待改进。,2026-05-30,True
16919,1601,1697,22009,2,有色差/尺寸偏差，使用说明不够精确。,2026-02-11,True
16920,551,71,36594,4,朋友推荐的，果然不错，做工很满意。,2025-09-02,True
16921,7752,670,33705,4,质量很好，效果超出预期，物流也快。,2025-10-12,True
16922,2919,3106,16829,5,比实体店便宜，手感品质也没话说。,2026-03-28,True
16923,4460,4076,43456,5,性价比很高，品质完全满足需求。,2025-05-04,True
16924,10763,1212,5012,3,一般般，实际效果没有想象中好，但也不差。,2026-06-05,False
16925,2118,165,42868,5,非常好用，效果很出色，推荐购买！,2025-05-24,True
16926,11528,3312,16835,5,很满意的一次购物，效果令人惊喜。,2026-03-31,False
16927,11758,4975,44992,3,一般般，日常使用没有想象中好，但也不差。,2025-03-26,True
16928,1691,853,12131,2,用了几次就出问题了，色差问题质量堪忧。,2026-04-19,True
16929,9883,896,25877,3,还行吧，实际效果中规中矩，对得起价格。,2025-12-28,True
16930,4981,1474,34922,3,一般般，使用体验没有想象中好，但也不差。,2025-09-18,True
16931,3836,1789,32304,1,包装破损了，售后服务也受影响。,2025-11-06,False
16932,382,2694,37074,3,凑合能用，整体表现有待改进。,2026-02-27,True
16933,1060,3004,14927,5,比实体店便宜，性能品质也没话说。,2026-04-24,True
16934,9384,4626,45394,5,第二次购买了，颜色一如既往地好。,2025-03-11,False
16935,10973,3994,321,5,用了一段时间了，手感表现稳定。,2026-07-10,True
16936,8846,1332,31038,4,比实体店便宜，舒适度品质也没话说。,2025-11-21,True
16937,6538,4044,26602,4,很满意的一次购物，手感令人惊喜。,2025-12-19,True
16938,545,1679,27233,5,质量很好，材质超出预期，物流也快。,2025-12-14,True
16939,8439,4976,45225,5,很满意的一次购物，外观设计令人惊喜。,2025-03-14,True
16940,5317,1768,21342,2,有色差/尺寸偏差，色差问题不够精确。,2026-02-23,True
16941,5385,488,25602,5,性价比很高，手感完全满足需求。,2026-01-13,True
16942,166,3600,16116,5,用了一段时间了，外观设计表现稳定。,2026-03-29,True
16943,4398,942,50910,5,质量很好，手感超出预期，物流也快。,2026-03-01,False
16944,885,1174,18487,3,性价比一般，实际效果勉强可以接受。,2026-03-21,True
16945,4407,155,31099,2,跟图片不一样，做工细节严重不符描述。,2025-11-14,True
16946,941,19,34599,5,包装精美，材质很棒，会回购的。,2025-09-27,True
16947,1782,3026,29452,1,不建议购买，包装存在明显缺陷。,2025-12-05,True
16948,8582,1256,43975,3,凑合能用，使用体验有待改进。,2025-04-23,True
16949,11249,1642,47498,5,质量很好，舒适度超出预期，物流也快。,2025-11-20,True
16950,11384,2546,40488,5,第二次购买了，舒适度一如既往地好。,2025-06-24,True
16951,4713,183,15032,2,跟图片不一样，精确度严重不符描述。,2026-04-08,True
16952,10585,2935,50679,5,性价比很高，舒适度完全满足需求。,2024-09-20,True
16953,5459,3931,18640,4,朋友推荐的，果然不错，材质很满意。,2026-03-10,True
16954,6513,292,14218,4,质量很好，舒适度超出预期，物流也快。,2026-04-05,True
16955,7618,731,47053,3,凑合能用，日常使用有待改进。,2025-02-19,True
16956,7655,2322,8788,2,太失望了，色差问题完全是劣质产品。,2026-05-28,False
16957,2090,445,34706,5,质量很好，品质超出预期，物流也快。,2025-10-05,True
16958,9919,3149,51355,5,非常好用，外观设计很出色，推荐购买！,2024-08-24,True
16959,7128,4481,47966,5,比实体店便宜，舒适度品质也没话说。,2025-01-11,True
16960,9649,71,28335,4,非常好用，品质很出色，推荐购买！,2025-12-29,True
16961,10416,2942,993,2,有色差/尺寸偏差，耐用性不够精确。,2026-07-19,True
16962,919,1366,14991,3,没什么特别的，实际效果正常水平。,2026-04-02,True
16963,8172,1229,2253,4,用了一段时间了，颜色表现稳定。,2026-07-17,True
16964,9619,4424,27790,5,朋友推荐的，果然不错，手感很满意。,2025-12-30,False
16965,3891,1361,32093,2,包装破损了，耐用性也受影响。,2025-11-02,True
16966,10901,2985,7150,3,性价比一般，综合感受勉强可以接受。,2026-05-23,True
16967,3200,3857,7358,5,非常好用，功能很出色，推荐购买！,2026-06-01,True
16968,5595,670,53935,5,第二次购买了，做工一如既往地好。,2025-09-16,False
16969,4887,2071,52464,3,没什么特别的，实际效果正常水平。,2024-09-14,False
16970,10053,3779,5829,3,没什么特别的，综合感受正常水平。,2026-06-10,True
16971,6505,908,24860,5,很满意的一次购物，品质令人惊喜。,2026-01-18,True
16972,1757,116,8588,5,很满意的一次购物，品质令人惊喜。,2026-05-12,True
16973,5409,4155,38145,5,用了一段时间了，品质表现稳定。,2025-07-29,True
16974,9045,3867,54600,5,质量很好，功能超出预期，物流也快。,2024-02-21,True
16975,10566,4755,16631,4,质量很好，外观设计超出预期，物流也快。,2026-03-24,True
16976,2972,2799,3206,5,质量很好，手感超出预期，物流也快。,2026-06-29,True
16977,9238,3168,43193,1,性价比不高，售后服务不值这个价。,2025-04-25,False
16978,3920,3123,13747,5,比实体店便宜，颜色品质也没话说。,2026-04-25,True
16979,11517,1596,22272,5,品牌就是品牌，材质确实不一样。,2026-02-21,True
16980,3928,4033,38498,2,质量一般，售后服务有点让人失望。,2025-08-09,False
16981,2622,2880,17049,5,第二次购买了，外观设计一如既往地好。,2026-03-14,True
16982,2523,2822,9820,3,没什么特别的，综合感受正常水平。,2026-05-29,True
16983,7710,1049,14071,4,用了一段时间了，手感表现稳定。,2026-04-30,True
16984,11704,2576,24384,4,比实体店便宜，性能品质也没话说。,2026-01-22,True
16985,10552,1289,18701,5,非常好用，性能很出色，推荐购买！,2026-03-16,False
16986,6180,2485,18399,5,很满意的一次购物，舒适度令人惊喜。,2026-03-22,True
16987,2765,1307,7309,3,性价比一般，整体表现勉强可以接受。,2026-05-23,True
16988,6038,1686,21526,5,包装精美，手感很棒，会回购的。,2026-02-14,False
16989,2584,1113,8890,1,跟图片不一样，使用说明严重不符描述。,2026-05-27,True
16990,9671,4873,15776,5,很满意的一次购物，材质令人惊喜。,2026-04-17,True
16991,2867,1548,52578,4,品牌就是品牌，颜色确实不一样。,2024-06-29,True
16992,1347,2977,21820,5,第二次购买了，外观设计一如既往地好。,2026-02-11,True
16993,10845,55,8885,5,包装精美，品质很棒，会回购的。,2026-06-06,True
16994,7509,1903,49531,5,很满意的一次购物，效果令人惊喜。,2024-11-23,True
16995,6522,401,27051,2,太失望了，质感完全是劣质产品。,2025-12-14,True
16996,8571,2685,24928,4,很满意的一次购物，性能令人惊喜。,2026-01-06,True
16997,11670,1903,1925,3,一般般，综合感受没有想象中好，但也不差。,2026-07-19,True
16998,7507,1033,44997,5,非常好用，功能很出色，推荐购买！,2025-04-09,True
16999,10328,4168,24059,5,很满意的一次购物，功能令人惊喜。,2026-01-19,True
17000,4133,488,24003,1,物流太慢了，售后服务也不够好。,2026-02-02,False
17001,7462,196,52421,5,很满意的一次购物，颜色令人惊喜。,2024-07-27,True
17002,10068,969,37549,5,非常好用，做工很出色，推荐购买！,2025-08-20,False
17003,458,2257,34197,1,不太满意，精确度和描述有差距。,2025-09-21,True
17004,1116,3188,37335,4,品牌就是品牌，颜色确实不一样。,2025-08-10,True
17005,5450,3897,3172,3,没什么特别的，实际效果正常水平。,2026-06-25,True
17006,10652,210,28042,2,跟图片不一样，精确度严重不符描述。,2025-12-17,True
17007,1539,2489,1642,5,用了一段时间了，品质表现稳定。,2026-06-26,False
17008,9239,3933,14063,4,包装精美，手感很棒，会回购的。,2026-04-23,True
17009,3895,3953,26845,4,第二次购买了，性能一如既往地好。,2026-01-10,True
17010,9188,3802,36464,5,品牌就是品牌，效果确实不一样。,2026-07-24,True
17011,710,2766,41150,5,质量很好，外观设计超出预期，物流也快。,2025-06-06,True
17012,9249,2938,29219,3,性价比一般，整体表现勉强可以接受。,2025-12-02,True
17013,7191,4401,32956,5,质量很好，材质超出预期，物流也快。,2025-10-08,True
17014,5432,650,8903,3,凑合能用，使用体验有待改进。,2026-05-13,True
17015,7493,1870,1959,1,不建议购买，色差问题存在明显缺陷。,2026-06-23,True
17016,610,4944,15290,5,质量很好，材质超出预期，物流也快。,2026-04-07,True
17017,5644,4003,10945,4,包装精美，功能很棒，会回购的。,2026-05-06,False
17018,3728,21,41631,2,有色差/尺寸偏差，精确度不够精确。,2025-05-28,True
17019,4040,1552,43043,5,朋友推荐的，果然不错，舒适度很满意。,2026-07-21,True
17020,8325,4524,7137,3,凑合能用，使用体验有待改进。,2026-06-08,False
17021,10551,1226,48170,5,比实体店便宜，外观设计品质也没话说。,2024-12-31,False
17022,5592,1696,26313,2,跟图片不一样，色差问题严重不符描述。,2025-12-26,True
17023,8168,2261,7377,3,一般般，整体表现没有想象中好，但也不差。,2026-05-29,True
17024,11778,3635,8421,5,质量很好，舒适度超出预期，物流也快。,2026-05-18,True
17025,978,4508,24289,4,比实体店便宜，舒适度品质也没话说。,2026-01-19,True
17026,4464,4983,21283,5,用了一段时间了，外观设计表现稳定。,2026-03-02,False
17027,7675,3943,21394,5,比实体店便宜，品质品质也没话说。,2026-02-28,True
17028,7386,4488,29958,5,朋友推荐的，果然不错，颜色很满意。,2025-11-17,True
17029,9047,4315,33913,1,不建议购买，精确度存在明显缺陷。,2025-10-12,False
17030,11492,1316,4765,5,质量很好，品质超出预期，物流也快。,2026-06-23,True
17031,7079,1263,13389,5,很满意的一次购物，材质令人惊喜。,2026-04-21,True
17032,11056,2784,35690,4,比实体店便宜，舒适度品质也没话说。,2025-09-02,True
17033,4429,3004,18324,5,很满意的一次购物，做工令人惊喜。,2026-03-12,True
17034,8984,1134,16234,5,非常好用，材质很出色，推荐购买！,2026-04-08,False
17035,2791,4193,8114,3,一般般，使用体验没有想象中好，但也不差。,2026-05-18,True
17036,5408,969,52694,4,很满意的一次购物，颜色令人惊喜。,2024-07-05,True
17037,10089,3421,40567,5,朋友推荐的，果然不错，材质很满意。,2025-07-01,True
17038,6684,3808,35180,3,凑合能用，日常使用有待改进。,2025-09-18,True
17039,6883,292,31556,3,性价比一般，整体表现勉强可以接受。,2025-11-20,True
17040,1694,1696,50343,4,用了一段时间了，性能表现稳定。,2024-10-14,False
17041,10099,3971,47702,3,没什么特别的，实际效果正常水平。,2025-01-16,True
17042,1928,3454,18818,4,品牌就是品牌，品质确实不一样。,2026-03-17,True
17043,11000,431,21086,2,太失望了，售后服务完全是劣质产品。,2026-02-10,True
17044,4275,3702,39324,5,质量很好，功能超出预期，物流也快。,2025-07-23,True
17045,5472,2190,417,5,品牌就是品牌，材质确实不一样。,2026-07-19,False
17046,6987,4373,23025,4,非常好用，效果很出色，推荐购买！,2026-02-09,True
17047,3549,2461,53644,3,还行吧，使用体验中规中矩，对得起价格。,2024-04-24,True
17048,4657,4544,47238,4,朋友推荐的，果然不错，效果很满意。,2025-02-13,True
17049,11419,2358,45169,2,性价比不高，售后服务不值这个价。,2025-03-23,True
17050,4333,4319,24000,5,性价比很高，材质完全满足需求。,2026-02-07,True
17051,2243,2312,38542,3,还行吧，综合感受中规中矩，对得起价格。,2025-08-12,True
17052,11775,2874,5973,4,朋友推荐的，果然不错，性能很满意。,2026-05-30,True
17053,6318,3463,14158,5,包装精美，做工很棒，会回购的。,2026-04-25,True
17054,2658,536,6549,4,品牌就是品牌，手感确实不一样。,2026-05-29,True
17055,2443,3345,29234,1,不建议购买，色差问题存在明显缺陷。,2025-12-15,False
17056,2683,3354,25990,1,跟图片不一样，售后服务严重不符描述。,2026-01-05,True
17057,2550,2736,10234,3,凑合能用，综合感受有待改进。,2026-05-23,True
17058,7420,1768,20677,2,有色差/尺寸偏差，精确度不够精确。,2026-02-16,True
17059,4808,2823,39904,5,性价比很高，外观设计完全满足需求。,2025-07-10,True
17060,8880,185,16321,2,包装破损了，做工细节也受影响。,2026-03-19,False
17061,2703,1029,13145,5,比实体店便宜，做工品质也没话说。,2026-05-05,True
17062,650,4681,17130,5,朋友推荐的，果然不错，效果很满意。,2026-03-13,True
17063,8899,1102,11774,2,用了几次就出问题了，售后服务质量堪忧。,2026-04-23,True
17064,8507,2036,838,4,很满意的一次购物，手感令人惊喜。,2026-06-29,True
17065,2590,3777,21736,4,比实体店便宜，材质品质也没话说。,2026-02-13,True
17066,2107,3557,46015,4,比实体店便宜，外观设计品质也没话说。,2025-02-28,True
17067,5125,3434,8729,4,朋友推荐的，果然不错，品质很满意。,2026-05-14,True
17068,4408,4321,47687,4,比实体店便宜，颜色品质也没话说。,2025-01-15,True
17069,11900,3156,14028,5,比实体店便宜，颜色品质也没话说。,2026-05-02,True
17070,9281,1747,17000,5,包装精美，性能很棒，会回购的。,2026-03-27,True
17071,35,1428,46386,3,还行吧，整体表现中规中矩，对得起价格。,2025-02-11,True
17072,8619,4928,27729,4,比实体店便宜，外观设计品质也没话说。,2025-12-20,True
17073,777,4424,34912,5,朋友推荐的，果然不错，手感很满意。,2025-09-26,False
17074,10544,3092,18085,4,很满意的一次购物，手感令人惊喜。,2026-03-15,False
17075,6226,324,7576,3,凑合能用，整体表现有待改进。,2026-06-11,True
17076,6437,2085,54356,2,太失望了，物流速度完全是劣质产品。,2024-03-03,True
17077,10838,292,25006,5,包装精美，品质很棒，会回购的。,2026-01-19,False
17078,414,4068,39958,5,朋友推荐的，果然不错，手感很满意。,2025-07-06,True
17079,7534,73,4037,1,不太满意，色差问题和描述有差距。,2026-07-03,True
17080,6642,2337,3173,5,性价比很高，材质完全满足需求。,2026-07-10,True
17081,10865,455,43361,5,比实体店便宜，颜色品质也没话说。,2025-05-04,True
17082,3839,670,32183,3,还行吧，日常使用中规中矩，对得起价格。,2025-11-10,True
17083,3541,2423,12988,4,品牌就是品牌，外观设计确实不一样。,2026-05-06,True
17084,8169,670,48609,2,不建议购买，物流速度存在明显缺陷。,2024-12-22,True
17085,2270,1818,23875,1,有色差/尺寸偏差，做工细节不够精确。,2026-01-17,True
17086,5055,4681,44218,2,包装破损了，质感也受影响。,2025-04-24,True
17087,580,814,24359,4,第二次购买了，外观设计一如既往地好。,2026-01-24,True
17088,233,4375,10045,5,比实体店便宜，外观设计品质也没话说。,2026-05-24,False
17089,10149,4701,6787,3,没什么特别的，使用体验正常水平。,2026-06-21,True
17090,4040,666,51610,1,质量一般，使用说明有点让人失望。,2026-03-15,False
17091,9279,4976,1520,5,非常好用，性能很出色，推荐购买！,2026-07-05,True
17092,572,4047,32816,5,比实体店便宜，材质品质也没话说。,2025-10-30,True
17093,3546,2138,38458,3,凑合能用，日常使用有待改进。,2025-07-23,True
17094,1786,2410,17386,5,性价比很高，性能完全满足需求。,2026-03-20,True
17095,8185,2348,21416,4,包装精美，颜色很棒，会回购的。,2026-02-05,True
17096,7735,1226,39410,2,太失望了，用料完全是劣质产品。,2025-07-24,True
17097,8735,1846,9840,3,还行吧，日常使用中规中矩，对得起价格。,2026-05-18,False
17098,7704,2329,6222,3,性价比一般，实际效果勉强可以接受。,2026-06-18,True
17099,8528,1903,13424,5,质量很好，效果超出预期，物流也快。,2026-04-11,True
17100,29,2387,43356,4,包装精美，功能很棒，会回购的。,2025-05-15,True
17101,7657,385,45109,1,物流太慢了，使用说明也不够好。,2025-03-16,False
17102,1268,1428,28146,3,还行吧，使用体验中规中矩，对得起价格。,2025-12-25,True
17103,11061,4564,41298,2,不太满意，包装和描述有差距。,2025-06-22,True
17104,6244,2285,40672,4,很满意的一次购物，性能令人惊喜。,2025-06-12,True
17105,4527,292,28126,5,包装精美，做工很棒，会回购的。,2025-12-04,False
17106,4757,3024,38509,1,有色差/尺寸偏差，做工细节不够精确。,2025-07-20,True
17107,5154,1372,15738,5,包装精美，手感很棒，会回购的。,2026-03-23,True
